Gene name,log2FoldChange,Adjusted p-value,Input,Suggested Match,History
WBGene00004955,1.055784483,1.1e-07,WBGene00004955,WBGene00004955,History: N.A.
WBGene00020577,1.054810017,0.013209005,WBGene00020577,WBGene00020577,History: N.A.
WBGene00019174,1.054439911,0.000222047,WBGene00019174,WBGene00019174,"History: Split into H09G03.4(WBGene00305995), H09G03.5(WBGene00305996). History of WBGene00019174: Split into ""WBGene00305995"" on 2020-01-20; Split into ""WBGene00305996"" on 2020-01-20"
WBGene00001900,1.053658448,0.000241013,WBGene00001900,WBGene00001900,History: N.A.
WBGene00017380,1.053028217,0.000278167,WBGene00017380,WBGene00017380,History: N.A.
WBGene00017123,1.052688302,0.005381504,WBGene00017123,WBGene00017123,History: N.A.
WBGene00013347,1.052036902,6.45e-05,WBGene00013347,WBGene00013347,History: N.A.
WBGene00015230,1.050378287,0.002793892,WBGene00015230,WBGene00015230,History: N.A.
WBGene00018954,1.049671571,0.001409325,WBGene00018954,WBGene00018954,History: N.A.
WBGene00010333,1.049369317,0.000812411,WBGene00010333,WBGene00010333,History: N.A.
WBGene00006711,1.048791868,0.0031955,WBGene00006711,WBGene00006711,History: N.A.
WBGene00000263,1.048534958,0.004289142,WBGene00000263,WBGene00000263,History: N.A.
WBGene00017811,1.048394231,0.000501995,WBGene00017811,WBGene00017811,History: N.A.
WBGene00011532,1.047506198,0.000221822,WBGene00011532,WBGene00011532,History: N.A.
WBGene00016062,1.047362432,1.42e-05,WBGene00016062,WBGene00016062,"History: Split into cox-16(WBGene00302991). History of WBGene00016062: Split into ""WBGene00302991"" on 2018-03-06"
WBGene00008164,1.045986729,4.14e-05,WBGene00008164,WBGene00008164,History: N.A.
WBGene00018811,1.044581931,9.63e-05,WBGene00018811,WBGene00018811,History: N.A.
WBGene00017774,1.043831376,2.32e-07,WBGene00017774,WBGene00017774,History: N.A.
WBGene00011859,1.040820295,0.003020257,WBGene00011859,WBGene00011859,History: N.A.
WBGene00011969,1.040561376,0.003936966,WBGene00011969,WBGene00011969,History: N.A.
WBGene00003430,1.040325514,0.008419007,WBGene00003430,WBGene00003430,History: N.A.
WBGene00019766,1.040098738,1.88e-06,WBGene00019766,WBGene00019766,History: N.A.
WBGene00011391,1.040040206,0.000989641,WBGene00011391,WBGene00011391,History: N.A.
WBGene00003926,1.039858604,1.38e-05,WBGene00003926,WBGene00003926,History: Renamed on 2009-01-09
WBGene00022456,1.039366836,0.000115214,WBGene00022456,WBGene00022456,History: N.A.
WBGene00004205,1.038530892,0.000336509,WBGene00004205,WBGene00004205,History: N.A.
WBGene00000793,1.037190947,0.003046707,WBGene00000793,WBGene00000793,History: N.A.
WBGene00006729,1.037059535,0.000835739,WBGene00006729,WBGene00006729,History: Renamed on 2016-04-27
WBGene00015591,1.036855352,1.93e-05,WBGene00015591,WBGene00015591,History: N.A.
WBGene00022766,1.036478305,0.0003074,WBGene00022766,WBGene00022766,History: N.A.
WBGene00016757,1.036379471,0.001153594,WBGene00016757,WBGene00016757,History: N.A.
WBGene00020139,1.035765917,0.008110206,WBGene00020139,WBGene00020139,History: N.A.
WBGene00013558,1.03346557,3.86e-07,WBGene00013558,WBGene00013558,History: N.A.
WBGene00013667,1.033247248,0.001141888,WBGene00013667,WBGene00013667,History: N.A.
WBGene00013874,1.033214335,0.015048889,WBGene00013874,WBGene00013874,History: N.A.
WBGene00020781,1.032033899,7.76e-05,WBGene00020781,WBGene00020781,History: N.A.
WBGene00013596,1.031384226,0.001723938,WBGene00013596,WBGene00013596,History: N.A.
WBGene00018586,1.031017284,6.77e-05,WBGene00018586,WBGene00018586,History: N.A.
WBGene00022233,1.030764454,2.53e-05,WBGene00022233,WBGene00022233,History: N.A.
WBGene00010713,1.030340346,2.04e-06,WBGene00010713,WBGene00010713,History: N.A.
WBGene00001689,1.029928412,2.65e-07,WBGene00001689,WBGene00001689,History: N.A.
WBGene00003218,1.029818729,1.22e-06,WBGene00003218,WBGene00003218,History: N.A.
WBGene00015734,1.029133039,2.4e-05,WBGene00015734,WBGene00015734,History: N.A.
WBGene00004059,1.028432499,0.004828904,WBGene00004059,WBGene00004059,History: N.A.
WBGene00019433,1.028181942,0.000123019,WBGene00019433,WBGene00019433,History: N.A.
WBGene00022166,1.027859234,0.000639331,WBGene00022166,WBGene00022166,History: N.A.
WBGene00010891,1.026174073,0.004059304,WBGene00010891,WBGene00010891,History: N.A.
WBGene00010038,1.025898876,5.49e-05,WBGene00010038,WBGene00010038,History: N.A.
WBGene00018793,1.025823124,0.000956545,WBGene00018793,WBGene00018793,History: N.A.
WBGene00019748,1.0257617,0.000911191,WBGene00019748,WBGene00019748,History: N.A.
WBGene00003951,1.02540063,5.75e-05,WBGene00003951,WBGene00003951,History: N.A.
WBGene00020742,1.024575164,7.54e-06,WBGene00020742,WBGene00020742,History: N.A.
WBGene00022817,1.022811657,0.008533389,WBGene00022817,WBGene00022817,History: N.A.
WBGene00001876,1.0225742,0.001636286,WBGene00001876,WBGene00001876,History: N.A.
WBGene00000833,1.021631545,0.000812846,WBGene00000833,WBGene00000833,History: N.A.
WBGene00010150,1.021327341,0.015827063,WBGene00010150,WBGene00010150,History: N.A.
WBGene00012804,1.021137758,0.000966916,WBGene00012804,WBGene00012804,History: N.A.
WBGene00012972,1.020849275,9.18e-07,WBGene00012972,WBGene00012972,History: N.A.
WBGene00009277,1.020600006,0.00309375,WBGene00009277,WBGene00009277,History: N.A.
WBGene00007159,1.020285273,0.023682464,WBGene00007159,WBGene00007159,History: N.A.
WBGene00016169,1.02018148,0.009226528,WBGene00016169,WBGene00016169,History: N.A.
WBGene00009389,1.019664716,0.010157218,WBGene00009389,WBGene00009389,History: N.A.
WBGene00016961,1.016428767,2.33e-05,WBGene00016961,WBGene00016961,History: Renamed on 2007-06-04
WBGene00008658,1.016298597,0.006537515,WBGene00008658,WBGene00008658,History: N.A.
WBGene00010712,1.015485004,0.000169096,WBGene00010712,WBGene00010712,History: N.A.
WBGene00004699,1.015376512,8.96e-05,WBGene00004699,WBGene00004699,History: N.A.
WBGene00009664,1.014591214,0.000211752,WBGene00009664,WBGene00009664,History: N.A.
WBGene00022562,1.014502817,0.030858717,WBGene00022562,WBGene00022562,History: N.A.
WBGene00013709,1.014394646,3.84e-05,WBGene00013709,WBGene00013709,History: N.A.
WBGene00004279,1.014350251,0.000585707,WBGene00004279,WBGene00004279,History: N.A.
WBGene00016311,1.013738509,0.00048829,WBGene00016311,WBGene00016311,History: N.A.
WBGene00001030,1.013562543,1.18e-06,WBGene00001030,WBGene00001030,History: N.A.
WBGene00010056,1.013256561,3.27e-07,WBGene00010056,WBGene00010056,History: N.A.
WBGene00015237,1.013249228,2.24e-05,WBGene00015237,WBGene00015237,History: N.A.
WBGene00015641,1.013160622,0.000760732,WBGene00015641,WBGene00015641,History: N.A.
WBGene00013532,1.012826977,0.000262748,WBGene00013532,WBGene00013532,History: N.A.
WBGene00004897,1.012430971,0.001534753,WBGene00004897,WBGene00004897,History: Renamed on 2006-04-26
WBGene00021792,1.012172802,0.015393784,WBGene00021792,WBGene00021792,History: N.A.
WBGene00007385,1.011839578,0.002317313,WBGene00007385,WBGene00007385,History: N.A.
WBGene00007267,1.011815764,0.004375755,WBGene00007267,WBGene00007267,History: N.A.
WBGene00018498,1.011795505,0.006130434,WBGene00018498,WBGene00018498,History: N.A.
WBGene00021281,1.011770287,1.36e-05,WBGene00021281,WBGene00021281,History: N.A.
WBGene00022174,1.011458595,0.001916425,WBGene00022174,WBGene00022174,History: N.A.
WBGene00022867,1.011245092,0.021764028,WBGene00022867,WBGene00022867,History: N.A.
WBGene00044236,1.010973451,0.006589501,WBGene00044236,WBGene00044236,History: N.A.
WBGene00008136,1.010918616,0.000141824,WBGene00008136,WBGene00008136,History: N.A.
WBGene00020411,1.010672896,0.000244315,WBGene00020411,WBGene00020411,History: N.A.
WBGene00021827,1.010168593,0.004431595,WBGene00021827,WBGene00021827,History: N.A.
WBGene00022831,1.010137555,8.78e-06,WBGene00022831,WBGene00022831,History: N.A.
WBGene00010806,1.010083003,4.41e-06,WBGene00010806,WBGene00010806,History: N.A.
WBGene00020347,1.009797978,0.000328654,WBGene00020347,WBGene00020347,History: N.A.
WBGene00012767,1.009703748,2.22e-06,WBGene00012767,WBGene00012767,History: N.A.
WBGene00020629,1.009428921,6.96e-06,WBGene00020629,WBGene00020629,History: N.A.
WBGene00022787,1.008333609,0.0004721,WBGene00022787,WBGene00022787,History: N.A.
WBGene00019129,1.007809119,5.09e-05,WBGene00019129,WBGene00019129,History: N.A.
WBGene00018846,1.007423817,3.32e-05,WBGene00018846,WBGene00018846,History: N.A.
WBGene00018898,1.007250198,5.39e-07,WBGene00018898,WBGene00018898,History: N.A.
WBGene00015484,1.006678708,3.23e-05,WBGene00015484,WBGene00015484,History: N.A.
WBGene00006573,1.005853724,0.012191357,WBGene00006573,WBGene00006573,History: N.A.
WBGene00023191,1.005846373,0.000125049,WBGene00023191,WBGene00023191,History: N.A.
WBGene00000896,1.005683959,0.001585683,WBGene00000896,WBGene00000896,History: N.A.
WBGene00016844,1.005302897,9.39e-05,WBGene00016844,WBGene00016844,History: N.A.
WBGene00009220,1.003725955,0.000519995,WBGene00009220,WBGene00009220,"History: Split into pigl-1(WBGene00013131). History of WBGene00009220: Split into ""WBGene00013131"" on 2010-03-11"
WBGene00009940,1.003656627,0.00205534,WBGene00009940,WBGene00009940,History: N.A.
WBGene00004147,1.003605709,3.28e-05,WBGene00004147,WBGene00004147,History: Renamed on 2006-12-05; Renamed on 2008-04-18
WBGene00044094,1.003588392,0.00025555,WBGene00044094,WBGene00044094,History: N.A.
WBGene00021933,1.003284166,0.011576034,WBGene00021933,WBGene00021933,History: N.A.
WBGene00003391,1.000941276,0.000156512,WBGene00003391,WBGene00003391,History: N.A.
WBGene00001058,1.000570467,0.000464882,WBGene00001058,WBGene00001058,History: N.A.
