ProbeName,Fold change([1] vs Zero),Regulation([1] vs Zero),[1](normalized),Common name,gene,Description,GenbankAccession,ControlType,fold change,Input,Suggested Match,History,Input,Suggested Match,History
A_12_P112076,3.7361758,up,1.9015623,T10E10.4,T10E10.4,,,FALSE,1.9015623,,,,,,
A_12_P107047,6.923626,up,2.7915277,T10E10.5,T10E10.5,collagen [T10E10.5],,FALSE,2.7915277,,,,,,
A_12_P108880,5.2567024,up,2.3941581,T10E10.6,T10E10.6,collagen [T10E10.6],,FALSE,2.3941581,,,,,,
A_12_P112190,4.637437,up,2.2133276,T10E10.6,T10E10.6,collagen [T10E10.6],,FALSE,2.2133276,,,,,,
A_12_P105309,4.211492,up,2.0743315,T10E9.3,T10E9.3,,,FALSE,2.0743315,,,,,,
A_12_P111615,2.879342,up,1.5257392,T10G3.1,T10G3.1,,,FALSE,1.5257392,,,,,,
A_12_P108883,2.2560296,up,1.173786,T10G3.2,T10G3.2,,,FALSE,1.173786,,,,,,
A_12_P109848,2.9818137,up,1.5761901,T10H10.1,T10H10.1,myosin [T10H10.1],,FALSE,1.5761901,,,,,,
A_12_P119888,6.379153,up,2.6733649,T10H4.10,T10H4.10,cytochrome P450 [T10H4.10],,FALSE,2.6733649,,,,,,
A_12_P119118,3.3219433,up,1.7320274,T10H4.6,T10H4.6,"7TM chemoreceptor, srw family [T10H4.6]",,FALSE,1.7320274,,,,,,
A_12_P101305,2.5584886,up,1.3552918,T11B7.5.3,T11B7.5.3,,,FALSE,1.3552918,,,,,,
A_12_P103059,2.170417,up,1.1179724,T12A7.1.2,T12A7.1.2,C2 domain (2 domains) [T12A7.1.2],,FALSE,1.1179724,,,,,,
A_12_P100071,7.6390553,up,2.9333942,T12A7.3,T12A7.3,testis-specific protein TPX1 like [T12A7.3],,FALSE,2.9333942,,,,,,
A_12_P109335,11.345814,up,3.5040882,T12E12.6,T12E12.6,zinc metalloprotease [T12E12.6],,FALSE,3.5040882,,,,,,
A_12_P111931,2.3698153,up,1.2447747,T13A10.5a,T13A10.5a,,,FALSE,1.2447747,,,,,,
A_12_P117812,3.8317862,up,1.938017,T13C2.2,T13C2.2,,,FALSE,1.938017,,,,,,
A_12_P100844,4.8399105,up,2.2749803,T13C5.3,T13C5.3,,,FALSE,2.2749803,,,,,,
A_12_P117163,2.0441275,up,1.0314852,T13C5.5b.1,T13C5.5b.1,,,FALSE,1.0314852,,,,,,
A_12_P117596,2.4600563,up,1.2986914,T13C5.6,T13C5.6,,,FALSE,1.2986914,,,,,,
A_12_P111495,3.8976665,up,1.9626106,T13C5.7,T13C5.7,,,FALSE,1.9626106,,,,,,
A_12_P101080,2.4785824,up,1.3095152,T13H10.1,T13H10.1,"Src homology domain 2, tyrosine-protein kinase (FES/FPS subfamily) [T13H10.1]",,FALSE,1.3095152,,,,,,
A_12_P109051,4.1981826,up,2.0697649,T13H10.2,T13H10.2,,,FALSE,2.0697649,,,,,,
A_12_P109604,5.505217,up,2.4607995,T13H5.3,T13H5.3,chitinase-like repeats [T13H5.3],,FALSE,2.4607995,,,,,,
A_12_P117011,2.168552,up,1.116732,T14A8.1,T14A8.1,,,FALSE,1.116732,,,,,,
A_12_P105775,8.895425,up,3.1530635,T14A8.2,T14A8.2,,,FALSE,3.1530635,,,,,,
A_12_P117795,2.1841302,up,1.1270589,T14B1.1.1,T14B1.1.1,,,FALSE,1.1270589,,,,,,
A_12_P109572,22.318348,up,4.4801583,T14B4.6,T14B4.6,,,FALSE,4.4801583,,,,,,
A_12_P100166,14.056318,up,3.8131468,T14B4.7a.2,T14B4.7a.2,,,FALSE,3.8131468,,,,,,
A_12_P114377,13.790543,up,3.7856073,T14B4.7b,T14B4.7b,,,FALSE,3.7856073,,,,,,
A_12_P114966,3.5013146,up,1.8078967,T14D7.2,T14D7.2,,,FALSE,1.8078967,,,,,,
A_12_P101417,5.037897,up,2.3328216,T14E8.3,T14E8.3,G-protein coupled receptor (family 1) [T14E8.3],,FALSE,2.3328216,,,,,,
A_12_P108524,2.9356415,up,1.5536758,T15H9.4,T15H9.4,,,FALSE,1.5536758,,,,,,
A_12_P113622,2.3464932,up,1.2305063,T16A1.3,T16A1.3,,,FALSE,1.2305063,,,,,,
A_12_P104130,2.746714,up,1.4577068,T16G1.1,T16G1.1,,,FALSE,1.4577068,,,,,,
A_12_P104088,2.3839452,up,1.2533511,T16G1.2,T16G1.2,,,FALSE,1.2533511,,,,,,
A_12_P109626,5.844006,up,2.5469577,T16G1.8,T16G1.8,,,FALSE,2.5469577,,,,,,
A_12_P102701,9.165052,up,3.1961432,T17H7.1.1,T17H7.1.1,,,FALSE,3.1961432,,,,,,
A_12_P105767,6.637941,up,2.7307358,T17H7.7,T17H7.7,,,FALSE,2.7307358,,,,,,
A_12_P109220,4.8106,up,2.2662168,T18H9.1,T18H9.1,,,FALSE,2.2662168,,,,,,
A_12_P103424,4.4438024,up,2.1517947,T19A5.3a,T19A5.3a,,,FALSE,2.1517947,,,,,,
A_12_P109778,3.9338827,up,1.9759539,T19B10.2.2,T19B10.2.2,,,FALSE,1.9759539,,,,,,
A_12_P111844,3.6172411,up,1.8548898,T19B10.9,T19B10.9,max protein like [T19B10.9],,FALSE,1.8548898,,,,,,
A_12_P115213,2.5610836,up,1.3567543,T19C3.3,T19C3.3,,,FALSE,1.3567543,,,,,,
A_12_P115970,8.859599,up,3.1472414,T19C4.1,T19C4.1,,,FALSE,3.1472414,,,,,,
A_12_P101861,4.5132256,up,2.1741588,T19C4.7,T19C4.7,,,FALSE,2.1741588,,,,,,
A_12_P104476,4.9722886,up,2.31391,T19D7.2,T19D7.2,,,FALSE,2.31391,,,,,,
A_12_P106486,4.1615314,up,2.0571146,T19D7.3,T19D7.3,,,FALSE,2.0571146,,,,,,
A_12_P119287,2.2511473,up,1.1706604,T19H12.1,T19H12.1,UDP-glucuronosyltransferase [T19H12.1],,FALSE,1.1706604,,,,,,
A_12_P113817,2.2468421,up,1.1678988,T20B12.6b,T20B12.6b,,,FALSE,1.1678988,,,,,,
A_12_P117096,3.1731496,up,1.6659155,T20B6.3,T20B6.3,,,FALSE,1.6659155,,,,,,
A_12_P105123,2.4900193,up,1.316157,T20D4.11,T20D4.11,,,FALSE,1.316157,,,,,,
A_12_P111294,4.07558,up,2.0270054,T20D4.12,T20D4.12,,,FALSE,2.0270054,,,,,,
A_12_P104849,2.4142942,up,1.2716016,T20D4.7,T20D4.7,,,FALSE,1.2716016,,,,,,
A_12_P115404,3.4727392,up,1.796074,T20F5.4.1,T20F5.4.1,,,FALSE,1.796074,,,,,,
A_12_P101592,6.0440097,up,2.595506,T20G5.12,T20G5.12,,,FALSE,2.595506,,,,,,
A_12_P100544,4.4062405,up,2.1395483,T20G5.13,T20G5.13,,,FALSE,2.1395483,,,,,,
A_12_P111742,2.2227225,up,1.1523279,T20H4.2,T20H4.2,,,FALSE,1.1523279,,,,,,
A_12_P107873,3.7886598,up,1.9216876,T21B10.6.3,T21B10.6.3,cuticlin like [T21B10.6.3],,FALSE,1.9216876,,,,,,
A_12_P105862,6.46648,up,2.6929805,T21B4.2,T21B4.2,collagen [T21B4.2],,FALSE,2.6929805,,,,,,
A_12_P118783,4.3382025,up,2.1170974,T21C9.9,T21C9.9,,,FALSE,2.1170974,,,,,,
A_12_P100807,2.7152522,up,1.4410862,T21D11.1,T21D11.1,zinc protease [T21D11.1],,FALSE,1.4410862,,,,,,
A_12_P109602,3.2794228,up,1.7134418,T21D12.11,T21D12.11,,,FALSE,1.7134418,,,,,,
A_12_P110650,7.3851495,up,2.884627,T21D12.2,T21D12.2,cuticular collagen [T21D12.2],,FALSE,2.884627,,,,,,
A_12_P116909,3.706265,up,1.889966,T21D12.7,T21D12.7,protease inhibitor [T21D12.7],,FALSE,1.889966,,,,,,
A_12_P117501,7.5375214,up,2.9140902,T21D9.1,T21D9.1,procollagen alpha [T21D9.1],,FALSE,2.9140902,,,,,,
A_12_P119355,7.661367,up,2.9376018,T21E8.2,T21E8.2,p-glycoprotein [T21E8.2],,FALSE,2.9376018,,,,,,
A_12_P108012,8.630851,up,3.1095028,T21E8.2,T21E8.2,p-glycoprotein [T21E8.2],,FALSE,3.1095028,,,,,,
A_12_P114665,5.530962,up,2.4675305,T21E8.3,T21E8.3,p-glycoprotein [T21E8.3],,FALSE,2.4675305,,,,,,
A_12_P104644,2.4377794,up,1.2855676,T21F4.1,T21F4.1,,,FALSE,1.2855676,,,,,,
A_12_P104432,2.0607443,up,1.0431656,T21G5.5b,T21G5.5b,,,FALSE,1.0431656,,,,,,
A_12_P112194,2.257113,up,1.1744787,T21G5.5b,T21G5.5b,,,FALSE,1.1744787,,,,,,
A_12_P111248,6.4702744,up,2.693827,T21H3.2,T21H3.2,,,FALSE,2.693827,,,,,,
A_12_P102116,4.525094,up,2.1779478,T21H3.4,T21H3.4,,,FALSE,2.1779478,,,,,,
A_12_P119601,4.188482,up,2.0664275,T22B11.2,T22B11.2,,,FALSE,2.0664275,,,,,,
A_12_P119242,5.0098796,up,2.324776,T22B2.6,T22B2.6,,,FALSE,2.324776,,,,,,
A_12_P105231,9.926723,up,3.3113174,T22B3.1,T22B3.1,DPY-20 protein [T22B3.1],,FALSE,3.3113174,,,,,,
A_12_P112757,7.4946847,up,2.9058678,T22B7.3,T22B7.3,,,FALSE,2.9058678,,,,,,
A_12_P104870,2.1692684,up,1.1172086,T22C8.6,T22C8.6,,,FALSE,1.1172086,,,,,,
A_12_P100846,2.199867,up,1.1374162,T22C8.7,T22C8.7,cuticulin [T22C8.7],,FALSE,1.1374162,,,,,,
A_12_P104998,2.6410663,up,1.4011205,T22D1.8,T22D1.8,,,FALSE,1.4011205,,,,,,
A_12_P113108,4.087107,up,2.03108,T22E5.3,T22E5.3,,,FALSE,2.03108,,,,,,
A_12_P120215,2.3682106,up,1.2437974,T22E7.2,T22E7.2,,,FALSE,1.2437974,,,,,,
A_12_P106598,6.704866,up,2.7452085,T22F7.5,T22F7.5,,,FALSE,2.7452085,,,,,,
A_12_P107164,3.8248034,up,1.9353856,T22H6.2b,T22H6.2b,1-pyroline-5-carboxylate synthetase [T22H6.2a.3],,FALSE,1.9353856,,,,,,
A_12_P107948,2.3836317,up,1.2531613,T22H9.3,T22H9.3,,,FALSE,1.2531613,,,,,,
A_12_P108612,3.4866273,up,1.8018322,T22H9.4,T22H9.4,,,FALSE,1.8018322,,,,,,
A_12_P106082,2.8812137,up,1.5266767,T23B12.5,T23B12.5,,,FALSE,1.5266767,,,,,,
A_12_P110535,2.324468,up,1.2169005,T23B3.2,T23B3.2,,,FALSE,1.2169005,,,,,,
A_12_P102723,2.630691,up,1.3954419,T23D8.2,T23D8.2,tetraspanin [T23D8.2],,FALSE,1.3954419,,,,,,
A_12_P102473,2.9042068,up,1.5381441,T23E1.1,T23E1.1,,,FALSE,1.5381441,,,,,,
A_12_P108623,2.1301937,up,1.0909847,T23E1.3,T23E1.3,,,FALSE,1.0909847,,,,,,
A_12_P104403,2.9584436,up,1.5648384,T23F1.5,T23F1.5,,,FALSE,1.5648384,,,,,,
A_12_P114652,4.217128,up,2.0762608,T23F1.6,T23F1.6,,,FALSE,2.0762608,,,,,,
A_12_P110874,4.5370493,up,2.1817544,T23F2.1.1,T23F2.1.1,glycosyltransferase [T23F2.1.1],,FALSE,2.1817544,,,,,,
A_12_P111063,2.4605343,up,1.2989717,T23F2.2b,T23F2.2b,,,FALSE,1.2989717,,,,,,
A_12_P120085,3.1464026,up,1.6537033,T23F4.4,T23F4.4,protease [T23F4.4],,FALSE,1.6537033,,,,,,
A_12_P108798,7.5553813,up,2.9175045,T23F6.5,T23F6.5,,,FALSE,2.9175045,,,,,,
A_12_P101302,4.6261106,up,2.2097998,T23G11.6,T23G11.6,Rat insulin-like growth factor binding protein complex acid labile chain like [T23G11.6],,FALSE,2.2097998,,,,,,
A_12_P113297,2.4044101,up,1.265683,T23G4.1,T23G4.1,,,FALSE,1.265683,,,,,,
A_12_P100840,2.1792352,up,1.1238219,T23H2.2,T23H2.2,C2 domain protein [T23H2.2],,FALSE,1.1238219,,,,,,
A_12_P106229,2.6215792,up,1.3904362,T24A6.10,T24A6.10,,,FALSE,1.3904362,,,,,,
A_12_P113422,2.958971,up,1.5650955,T24A6.3,T24A6.3,ground-like [T24A6.3],,FALSE,1.5650955,,,,,,
A_12_P114021,3.5620105,up,1.8326918,T24A6.7,T24A6.7,,,FALSE,1.8326918,,,,,,
A_12_P102121,5.163048,up,2.368223,T24C12.4,T24C12.4,,,FALSE,2.368223,,,,,,
A_12_P119865,4.6156206,up,2.2065246,T24C2.1,T24C2.1,cuticlin like [T24C2.1],,FALSE,2.2065246,,,,,,
A_12_P117161,2.6427338,up,1.4020311,T24D8.5,T24D8.5,,,FALSE,1.4020311,,,,,,
A_12_P115389,4.9510064,up,2.3077219,T24E12.4,T24E12.4,"7TM chemoreceptor, srx family [T24E12.4]",,FALSE,2.3077219,,,,,,
A_12_P104550,2.3507352,up,1.233112,T24F1.3.1,T24F1.3.1,DAG binding domain [T24F1.3.1],,FALSE,1.233112,,,,,,
A_12_P100232,6.5813828,up,2.7183907,T24F1.7,T24F1.7,,,FALSE,2.7183907,,,,,,
A_12_P111123,2.4997795,up,1.3218008,T24H10.2,T24H10.2,BZIP protein [T24H10.2],,FALSE,1.3218008,,,,,,
A_12_P112980,2.7503164,up,1.4595976,T24H10.8,T24H10.8,,,FALSE,1.4595976,,,,,,
A_12_P103260,4.5505266,up,2.1860335,T25D10.3,T25D10.3,,,FALSE,2.1860335,,,,,,
A_12_P110706,2.4665484,up,1.3024937,T25D10.4,T25D10.4,,,FALSE,1.3024937,,,,,,
A_12_P112670,4.6827264,up,2.2273488,T25E4.1,T25E4.1,,,FALSE,2.2273488,,,,,,
A_12_P113793,2.2713778,up,1.1835676,T25F10.3.2,T25F10.3.2,,,FALSE,1.1835676,,,,,,
A_12_P115962,2.4224687,up,1.2764779,T25G12.4,T25G12.4,ras-related protein [T25G12.4],,FALSE,1.2764779,,,,,,
A_12_P105215,4.551917,up,2.1864743,T26A8.3,T26A8.3,,,FALSE,2.1864743,,,,,,
A_12_P119415,10.104029,up,3.3368587,T26C5.2.2,T26C5.2.2,,,FALSE,3.3368587,,,,,,
A_12_P109866,4.3705044,up,2.1277997,T26E3.1,T26E3.1,C-type lectin [T26E3.1],,FALSE,2.1277997,,,,,,
A_12_P105369,3.8650408,up,1.9504837,T26E3.6,T26E3.6,fibrillin [T26E3.6],,FALSE,1.9504837,,,,,,
A_12_P117035,3.6120229,up,1.852807,T26E4.5,T26E4.5,,,FALSE,1.852807,,,,,,
A_12_P101292,2.2708209,up,1.183214,T27A1.6,T27A1.6,transcription regulator [T27A1.6],,FALSE,1.183214,,,,,,
A_12_P116539,6.125098,up,2.614733,T27A10.6,T27A10.6,,,FALSE,2.614733,,,,,,
A_12_P107292,2.2275312,up,1.1554456,T27A3.5,T27A3.5,,,FALSE,1.1554456,,,,,,
A_12_P114786,2.110634,up,1.0776764,T27B1.2,T27B1.2,zinc finger [T27B1.2],,FALSE,1.0776764,,,,,,
A_12_P111682,3.145402,up,1.6532444,T27C4.2,T27C4.2,,,FALSE,1.6532444,,,,,,
A_12_P115314,2.3997352,up,1.2628752,T27D12.1.2,T27D12.1.2,sodium/phosphate transporter [T27D12.1.2],,FALSE,1.2628752,,,,,,
A_12_P117083,2.2137532,up,1.1464944,T27E4.7.1,T27E4.7.1,,,FALSE,1.1464944,,,,,,
A_12_P117389,3.2548773,up,1.7026032,T27F6.8,T27F6.8,,,FALSE,1.7026032,,,,,,
A_12_P109435,4.551915,up,2.1864736,T28A11.19,T28A11.19,,,FALSE,2.1864736,,,,,,
A_12_P117882,3.9962084,up,1.9986318,T28C12.6,T28C12.6,,,FALSE,1.9986318,,,,,,
A_12_P100306,5.3527036,up,2.4202678,T28C6.4,T28C6.4,cuticle collagen [T28C6.4],,FALSE,2.4202678,,,,,,
A_12_P104862,5.4896016,up,2.4567015,T28C6.6,T28C6.6,cuticle collagen [T28C6.6],,FALSE,2.4567015,,,,,,
A_12_P102172,10.446664,up,3.3849704,T28F2.6,T28F2.6,cuticular collagen [T28F2.6],,FALSE,3.3849704,,,,,,
A_12_P105268,9.190734,up,3.20018,T28F2.8,T28F2.8,cuticular collagen [T28F2.8],,FALSE,3.20018,,,,,,
A_12_P100091,2.1617508,up,1.1122001,T28F3.6,T28F3.6,,,FALSE,1.1122001,,,,,,
A_12_P119661,2.3856132,up,1.2543602,VY35H6BL.2,VY35H6BL.2,,,FALSE,1.2543602,,,,,,
A_12_P113065,3.444928,up,1.7844738,VZK822L.2,VZK822L.2,,,FALSE,1.7844738,,,,,,
A_12_P112379,2.3202612,up,1.2142873,W01A11.5,W01A11.5,carnitine palmitoyltransferase [W01A11.5],,FALSE,1.2142873,,,,,,
A_12_P119764,3.874319,up,1.9539428,W01A11.7.1,W01A11.7.1,,,FALSE,1.9539428,,,,,,
A_12_P102951,3.6811695,up,1.8801641,W01A8.6,W01A8.6,carboxypeptidase b like [W01A8.6],,FALSE,1.8801641,,,,,,
A_12_P102946,12.5194645,up,3.646101,W01B6.7,W01B6.7,cuticle collagen (CC02) [W01B6.7],,FALSE,3.646101,,,,,,
A_12_P109492,3.0670054,up,1.6168307,W01C8.5,W01C8.5,,,FALSE,1.6168307,,,,,,
A_12_P101378,14.900773,up,3.8973153,W01F3.3,W01F3.3,"Kunitz/Bovine pancreatic trypsin inhibitor domain (10 domains), Thyroglobulin type-1 repeat [W01F3.3]",,FALSE,3.8973153,,,,,,
A_12_P112934,4.8426447,up,2.2757952,W02A2.3,W02A2.3,,,FALSE,2.2757952,,,,,,
A_12_P118107,2.3174741,up,1.2125533,W02B3.5,W02B3.5,,,FALSE,1.2125533,,,,,,
A_12_P120019,5.0250554,up,2.3291395,W02D7.10,W02D7.10,,,FALSE,2.3291395,,,,,,
A_12_P113026,5.6040144,up,2.4864607,W03A5.3,W03A5.3,,,FALSE,2.4864607,,,,,,
A_12_P115427,6.356077,up,2.6681366,W03B1.6,W03B1.6,,,FALSE,2.6681366,,,,,,
A_12_P102872,2.6692119,up,1.4164138,W03C9.4,W03C9.4,transcription factor lin-29 [W03C9.4],,FALSE,1.4164138,,,,,,
A_12_P101175,2.3728988,up,1.2466506,W03C9.6,W03C9.6,,,FALSE,1.2466506,,,,,,
A_12_P103119,4.70164,up,2.233164,W03D2.7,W03D2.7,,,FALSE,2.233164,,,,,,
A_12_P116175,4.4858265,up,2.1653738,W03D2.9,W03D2.9,,,FALSE,2.1653738,,,,,,
A_12_P101565,8.687121,up,3.1188781,W03D8.5,W03D8.5,,,FALSE,3.1188781,,,,,,
A_12_P101718,2.8916037,up,1.5318699,W03F8.6,W03F8.6,,,FALSE,1.5318699,,,,,,
A_12_P101008,4.4512863,up,2.1542222,W04A8.4.2,W04A8.4.2,,,FALSE,2.1542222,,,,,,
A_12_P103700,12.839739,up,3.682544,W04G3.1,W04G3.1,,,FALSE,3.682544,,,,,,
A_12_P106102,19.161644,up,4.2601495,W04G3.2.2,W04G3.2.2,,,FALSE,4.2601495,,,,,,
A_12_P103537,19.209743,up,4.2637663,W04G3.3,W04G3.3,,,FALSE,4.2637663,,,,,,
A_12_P103207,14.65881,up,3.873696,W04G3.8.2,W04G3.8.2,,,FALSE,3.873696,,,,,,
A_12_P113082,3.2703378,up,1.7094396,W05B2.2,W05B2.2,Kunitz/Bovine pancreatic trypsin inhibitor domain [W05B2.2],,FALSE,1.7094396,,,,,,
A_12_P117289,2.6735132,up,1.4187368,W05E7.3,W05E7.3,,,FALSE,1.4187368,,,,,,
A_12_P100137,4.6823263,up,2.2272255,W05G11.3.1,W05G11.3.1,cuticular collagen [W05G11.3.1],,FALSE,2.2272255,,,,,,
A_12_P100986,2.7092848,up,1.4379121,W06B11.1,W06B11.1,,,FALSE,1.4379121,,,,,,
A_12_P112497,6.9454365,up,2.7960653,W06B11.4,W06B11.4,warthog [W06B11.4],,FALSE,2.7960653,,,,,,
A_12_P100346,2.7483833,up,1.4585832,W06F12.1a,W06F12.1a,serine/threonine kinase (CDC2/CDC28 subfamily) [W06F12.1a],,FALSE,1.4585832,,,,,,
A_12_P107007,2.1713796,up,1.1186119,W06F12.1a,W06F12.1a,serine/threonine kinase (CDC2/CDC28 subfamily) [W06F12.1a],,FALSE,1.1186119,,,,,,
A_12_P119662,2.3830993,up,1.2528391,W06H8.2,W06H8.2,,,FALSE,1.2528391,,,,,,
A_12_P120196,3.7119677,up,1.8921841,W07A12.4,W07A12.4,serine/threonine kinase [W07A12.4],,FALSE,1.8921841,,,,,,
A_12_P108454,2.7500625,up,1.4594644,W07G4.2,W07G4.2,,,FALSE,1.4594644,,,,,,
A_12_P120048,2.2335374,up,1.1593305,W07G4.6,W07G4.6,,,FALSE,1.1593305,,,,,,
A_12_P112906,7.426126,up,2.8926098,W08D2.6,W08D2.6,collagen [W08D2.6],,FALSE,2.8926098,,,,,,
A_12_P106402,7.2915196,up,2.8662195,W08E12.2,W08E12.2,,,FALSE,2.8662195,,,,,,
A_12_P102730,5.9902434,up,2.5826147,W08E12.3,W08E12.3,,,FALSE,2.5826147,,,,,,
A_12_P107512,5.635642,up,2.49458,W08E12.4,W08E12.4,,,FALSE,2.49458,,,,,,
A_12_P118790,2.568454,up,1.3609003,W08E12.8,W08E12.8,,,FALSE,1.3609003,,,,,,
A_12_P108800,9.007992,up,3.1712055,W08F4.6,W08F4.6,,,FALSE,3.1712055,,,,,,
A_12_P110913,5.805665,up,2.5374613,W08G11.1,W08G11.1,,,FALSE,2.5374613,,,,,,
A_12_P101643,2.565127,up,1.3590302,W09D10.5,W09D10.5,,,FALSE,1.3590302,,,,,,
A_12_P116537,2.260861,up,1.1768723,W09D12.1.3,W09D12.1.3,zinc metalloprotease [W09D12.1.3],,FALSE,1.1768723,,,,,,
A_12_P109333,12.108056,up,3.5978954,W09G10.1,W09G10.1,collagen [W09G10.1],,FALSE,3.5978954,,,,,,
A_12_P116867,2.302244,up,1.2030407,W09G12.7,W09G12.7,,,FALSE,1.2030407,,,,,,
A_12_P117858,3.4421723,up,1.7833194,W10G11.12,W10G11.12,,,FALSE,1.7833194,,,,,,
A_12_P101410,8.143717,up,3.0256875,W10G11.14,W10G11.14,,,FALSE,3.0256875,,,,,,
A_12_P114131,2.3348324,up,1.223319,W10G6.3.1,W10G6.3.1,intermediate filament protein [W10G6.3.1],,FALSE,1.223319,,,,,,
A_12_P101667,17.372448,up,4.118729,Y102A11A.5,Y102A11A.5,,,FALSE,4.118729,,,,,,
A_12_P103182,3.5291495,up,1.8193206,Y102A11A.7,Y102A11A.7,,,FALSE,1.8193206,,,,,,
A_12_P117682,9.904409,up,3.308071,Y102A5C.16,Y102A5C.16,Lectin C-type domain [Y102A5C.16],,FALSE,3.308071,,,,,,
A_12_P105853,4.989615,up,2.3189285,Y102E9.3,Y102E9.3,,,FALSE,2.3189285,,,,,,
A_12_P117235,3.089527,up,1.627386,Y110A2AL.4b,Y110A2AL.4b,,,FALSE,1.627386,,,,,,
A_12_P116977,3.3747735,up,1.7547907,Y110A2AL.6,Y110A2AL.6,,,FALSE,1.7547907,,,,,,
A_12_P116473,6.3845086,up,2.6745756,Y110A2AL.7,Y110A2AL.7,,,FALSE,2.6745756,,,,,,
A_12_P117808,4.582495,up,2.1961334,Y110A2AL.8b,Y110A2AL.8b,,,FALSE,2.1961334,,,,,,
A_12_P102174,2.1870222,up,1.1289679,Y116F11A.5,Y116F11A.5,,,FALSE,1.1289679,,,,,,
A_12_P115659,2.9880316,up,1.5791954,Y119D3A.4,Y119D3A.4,,,FALSE,1.5791954,,,,,,
A_12_P119411,3.61349,up,1.853393,Y11D7A.11,Y11D7A.11,,,FALSE,1.853393,,,,,,
A_12_P100022,2.7495298,up,1.459185,Y11D7A.14,Y11D7A.14,Myosin head (motor domain) [Y11D7A.14],,FALSE,1.459185,,,,,,
A_12_P111007,12.405171,up,3.6328697,Y11D7A.5,Y11D7A.5,,,FALSE,3.6328697,,,,,,
A_12_P102495,8.501481,up,3.0877142,Y11D7A.9,Y11D7A.9,,,FALSE,3.0877142,,,,,,
A_12_P103081,2.30672,up,1.2058429,Y12A6A.1,Y12A6A.1,,,FALSE,1.2058429,,,,,,
A_12_P104382,2.3307762,up,1.2208105,Y15E3A.1.1,Y15E3A.1.1,nuclear hormone receptor nhr-91 [Y15E3A.1.1],,FALSE,1.2208105,,,,,,
A_12_P101404,2.5879557,up,1.3718129,Y15E3A.4.3,Y15E3A.4.3,,,FALSE,1.3718129,,,,,,
A_12_P102824,2.5500562,up,1.3505291,Y15E3A.5,Y15E3A.5,,,FALSE,1.3505291,,,,,,
A_12_P108228,2.2440524,up,1.1661063,Y18D10A.10,Y18D10A.10,,,FALSE,1.1661063,,,,,,
A_12_P118980,2.195041,up,1.1342478,Y18D10A.12,Y18D10A.12,Lectin C-type domain [Y18D10A.12],,FALSE,1.1342478,,,,,,
A_12_P110080,2.9914193,up,1.5808301,Y18D10A.2,Y18D10A.2,,,FALSE,1.5808301,,,,,,
A_12_P107237,3.3132963,up,1.7282672,Y18D10A.7.2,Y18D10A.7.2,,,FALSE,1.7282672,,,,,,
A_12_P107369,4.8809247,up,2.2871544,Y18H1A.8,Y18H1A.8,,,FALSE,2.2871544,,,,,,
A_12_P113722,5.0414343,up,2.3338342,Y18H1A.9,Y18H1A.9,,,FALSE,2.3338342,,,,,,
A_12_P116497,2.894993,up,1.5335599,Y1A5A.1,Y1A5A.1,LIM domain containing proteins (2 domains) [Y1A5A.1],,FALSE,1.5335599,,,,,,
A_12_P106274,2.2336295,up,1.1593899,Y22D7AL.14,Y22D7AL.14,,,FALSE,1.1593899,,,,,,
A_12_P119304,2.9237463,up,1.5478182,Y22D7AR.12,Y22D7AR.12,,,FALSE,1.5478182,,,,,,
A_12_P102359,2.1986127,up,1.1365935,Y22D7AR.6,Y22D7AR.6,,,FALSE,1.1365935,,,,,,
A_12_P101017,2.2081072,up,1.1428102,Y22F5A.3,Y22F5A.3,SNAP-25 family [Y22F5A.3],,FALSE,1.1428102,,,,,,
A_12_P118083,3.0526476,up,1.610061,Y22F5A.6,Y22F5A.6,,,FALSE,1.610061,,,,,,
A_12_P119442,2.1110334,up,1.0779494,Y23B4A.2,Y23B4A.2,,,FALSE,1.0779494,,,,,,
A_12_P112640,2.538752,up,1.3441195,Y23H5B.8,Y23H5B.8,,,FALSE,1.3441195,,,,,,
A_12_P112575,4.804367,up,2.2643464,Y26D4A.2,Y26D4A.2,,,FALSE,2.2643464,,,,,,
A_12_P112372,2.7960382,up,1.483384,Y26D4A.6,Y26D4A.6,,,FALSE,1.483384,,,,,,
A_12_P104086,4.5956473,up,2.200268,Y2H9A.3,Y2H9A.3,collagen [C50B6.4],,FALSE,2.200268,,,,,,
A_12_P110038,3.3568213,up,1.7470957,Y32F6B.3,Y32F6B.3,RAS-like GTP-binding protein [Y32F6B.3],,FALSE,1.7470957,,,,,,
A_12_P108960,6.846099,up,2.7752821,Y32G9B.1,Y32G9B.1,,,FALSE,2.7752821,,,,,,
A_12_P114203,5.1250305,up,2.3575606,Y34B4A.10.1,Y34B4A.10.1,,,FALSE,2.3575606,,,,,,
A_12_P107595,20.295134,up,4.343062,Y37A1B.7,Y37A1B.7,,,FALSE,4.343062,,,,,,
A_12_P101860,3.830089,up,1.9373779,Y37B11A.1,Y37B11A.1,,,FALSE,1.9373779,,,,,,
A_12_P100293,2.4714594,up,1.3053632,Y37D8A.15.1,Y37D8A.15.1,,,FALSE,1.3053632,,,,,,
A_12_P115901,2.810273,up,1.4907103,Y37D8A.16,Y37D8A.16,,,FALSE,1.4907103,,,,,,
