Gene name,log2FoldChange,Adjusted p-value,Input,Suggested Match,History
WBGene00013593,1.439153777,2.28e-07,WBGene00013593,WBGene00013593,History: N.A.
WBGene00018934,1.439079127,0.000301838,WBGene00018934,WBGene00018934,History: N.A.
WBGene00004239,1.438956904,4.65e-08,WBGene00004239,WBGene00004239,History: N.A.
WBGene00016178,1.438096377,2.87e-07,WBGene00016178,WBGene00016178,History: N.A.
WBGene00022762,1.438014574,1.44e-06,WBGene00022762,WBGene00022762,History: N.A.
WBGene00019329,1.437352758,8.79e-05,WBGene00019329,WBGene00019329,History: N.A.
WBGene00008682,1.437021757,1.3e-13,WBGene00008682,WBGene00008682,History: N.A.
WBGene00003136,1.43632544,2.73e-07,WBGene00003136,WBGene00003136,History: N.A.
WBGene00004075,1.436278672,6.38e-18,WBGene00004075,WBGene00004075,History: N.A.
WBGene00021113,1.435828442,8.22e-12,WBGene00021113,WBGene00021113,History: N.A.
WBGene00003258,1.435395501,4.78e-06,WBGene00003258,WBGene00003258,"History: Renamed on 2006-01-16; Merged into ""WBGene00002755"" on 2015-03-05; Renamed on 2015-03-05"
WBGene00018980,1.434987405,6.92e-05,WBGene00018980,WBGene00018980,History: N.A.
WBGene00016704,1.434285539,0.000103294,WBGene00016704,WBGene00016704,History: N.A.
WBGene00012712,1.434253569,9.68e-06,WBGene00012712,WBGene00012712,History: N.A.
WBGene00018926,1.433439875,9.75e-07,WBGene00018926,WBGene00018926,History: N.A.
WBGene00003107,1.433264577,5.59e-08,WBGene00003107,WBGene00003107,History: N.A.
WBGene00002994,1.432781365,3.14e-16,WBGene00002994,WBGene00002994,History: N.A.
WBGene00007335,1.432620176,1.75e-08,WBGene00007335,WBGene00007335,History: N.A.
WBGene00015064,1.432280334,1.67e-06,WBGene00015064,WBGene00015064,History: N.A.
WBGene00004323,1.432234745,1.56e-10,WBGene00004323,WBGene00004323,History: N.A.
WBGene00013874,1.431384635,8.79e-05,WBGene00013874,WBGene00013874,History: N.A.
WBGene00008118,1.431304847,8e-05,WBGene00008118,WBGene00008118,History: N.A.
WBGene00020042,1.430923509,4.87e-07,WBGene00020042,WBGene00020042,History: N.A.
WBGene00021548,1.430789164,0.000126245,WBGene00021548,WBGene00021548,History: N.A.
WBGene00018846,1.430629449,1.05e-19,WBGene00018846,WBGene00018846,History: N.A.
WBGene00007533,1.430500294,1.53e-05,WBGene00007533,WBGene00007533,History: N.A.
WBGene00000423,1.428783544,0.00017586,WBGene00000423,WBGene00000423,History: N.A.
WBGene00013250,1.426840498,4.02e-12,WBGene00013250,WBGene00013250,History: N.A.
WBGene00013434,1.426691971,3.43e-09,WBGene00013434,WBGene00013434,History: N.A.
WBGene00020022,1.426684352,8.3e-16,WBGene00020022,WBGene00020022,History: N.A.
WBGene00019002,1.426163654,4.33e-15,WBGene00019002,WBGene00019002,History: N.A.
WBGene00002231,1.425306842,3.56e-19,WBGene00002231,WBGene00002231,History: N.A.
WBGene00015450,1.425051226,3.13e-05,WBGene00015450,WBGene00015450,History: N.A.
WBGene00001915,1.424930626,1.36e-06,WBGene00001915,WBGene00001915,History: N.A.
WBGene00021555,1.424645192,8.97e-20,WBGene00021555,WBGene00021555,History: N.A.
WBGene00023432,1.424377411,4.97e-05,WBGene00023432,WBGene00023432,History: N.A.
WBGene00019433,1.422658948,4.1e-17,WBGene00019433,WBGene00019433,History: N.A.
WBGene00013580,1.422627601,6.19e-14,WBGene00013580,WBGene00013580,History: N.A.
WBGene00022244,1.422590768,7.95e-14,WBGene00022244,WBGene00022244,History: N.A.
WBGene00021097,1.422567078,6.92e-13,WBGene00021097,WBGene00021097,History: N.A.
WBGene00015017,1.422538977,1.25e-11,WBGene00015017,WBGene00015017,History: N.A.
WBGene00009587,1.42196872,1.08e-14,WBGene00009587,WBGene00009587,History: N.A.
WBGene00020446,1.420607761,2.69e-05,WBGene00020446,WBGene00020446,History: N.A.
WBGene00006793,1.419539986,7.67e-08,WBGene00006793,WBGene00006793,History: N.A.
WBGene00020111,1.419229059,2.87e-08,WBGene00020111,WBGene00020111,History: N.A.
WBGene00017238,1.418558516,2.24e-06,WBGene00017238,WBGene00017238,History: N.A.
WBGene00002275,1.418505028,7.12e-13,WBGene00002275,WBGene00002275,History: N.A.
WBGene00004744,1.417896777,1.49e-08,WBGene00004744,WBGene00004744,History: N.A.
WBGene00014164,1.417205101,1.95e-07,WBGene00014164,WBGene00014164,History: N.A.
WBGene00009899,1.416904204,4.01e-06,WBGene00009899,WBGene00009899,History: N.A.
WBGene00010450,1.415861432,7.79e-05,WBGene00010450,WBGene00010450,History: N.A.
WBGene00003367,1.415811237,1.91e-14,WBGene00003367,WBGene00003367,History: N.A.
WBGene00020037,1.415736131,6.02e-08,WBGene00020037,WBGene00020037,History: N.A.
WBGene00017279,1.415575215,8.72e-14,WBGene00017279,WBGene00017279,History: N.A.
WBGene00044063,1.415193364,2.68e-07,WBGene00044063,WBGene00044063,History: Renamed on 2016-07-13
WBGene00021503,1.41436355,1.12e-06,WBGene00021503,WBGene00021503,History: Renamed on 2015-04-29; Renamed on 2018-12-11
WBGene00004916,1.413453877,9.95e-12,WBGene00004916,WBGene00004916,History: N.A.
WBGene00004076,1.413194812,1.76e-21,WBGene00004076,WBGene00004076,History: N.A.
WBGene00015403,1.412927577,2e-05,WBGene00015403,WBGene00015403,History: N.A.
WBGene00021749,1.412774007,1.2e-06,WBGene00021749,WBGene00021749,History: N.A.
WBGene00006391,1.412415582,3.28e-06,WBGene00006391,WBGene00006391,History: N.A.
WBGene00017165,1.412223948,0.000140323,WBGene00017165,WBGene00017165,History: N.A.
WBGene00019274,1.411321099,0.000217245,WBGene00019274,WBGene00019274,History: N.A.
WBGene00003421,1.410955311,4.88e-15,WBGene00003421,WBGene00003421,History: N.A.
WBGene00017797,1.410246161,4.46e-16,WBGene00017797,WBGene00017797,History: N.A.
WBGene00008733,1.409683822,6.95e-09,WBGene00008733,WBGene00008733,History: N.A.
WBGene00000592,1.408203815,2.68e-10,WBGene00000592,WBGene00000592,History: N.A.
WBGene00022398,1.406526061,2.79e-06,WBGene00022398,WBGene00022398,History: N.A.
WBGene00001565,1.406171548,2.81e-11,WBGene00001565,WBGene00001565,History: N.A.
WBGene00020168,1.405671551,4.62e-11,WBGene00020168,WBGene00020168,History: N.A.
WBGene00003224,1.405527034,3.28e-07,WBGene00003224,WBGene00003224,History: N.A.
WBGene00019762,1.404731738,1.68e-10,WBGene00019762,WBGene00019762,History: Renamed on 2005-03-17; Renamed on 2021-03-11
WBGene00006449,1.40462108,2.29e-14,WBGene00006449,WBGene00006449,History: Renamed on 2013-12-23
WBGene00022703,1.404372663,6.56e-11,WBGene00022703,WBGene00022703,History: N.A.
WBGene00219728,1.403802677,5.73e-18,WBGene00219728,WBGene00219728,History: N.A.
WBGene00013116,1.403523834,8.9e-06,WBGene00013116,WBGene00013116,History: N.A.
WBGene00013405,1.402597993,1.03e-05,WBGene00013405,WBGene00013405,History: N.A.
WBGene00012637,1.402438452,4.67e-07,WBGene00012637,WBGene00012637,History: N.A.
WBGene00044784,1.402231058,4.5e-06,WBGene00044784,WBGene00044784,History: N.A.
WBGene00001482,1.401584803,2.16e-05,WBGene00001482,WBGene00001482,History: N.A.
WBGene00002583,1.40154717,2.74e-16,WBGene00002583,WBGene00002583,History: Renamed on 2014-09-04; Renamed on 2014-10-09; Renamed on 2015-01-08; Renamed on 2015-03-05; Renamed on 2015-03-10
WBGene00015817,1.401527448,8.5e-20,WBGene00015817,WBGene00015817,History: N.A.
WBGene00004355,1.401020892,4.66e-14,WBGene00004355,WBGene00004355,History: N.A.
WBGene00002717,1.400829972,3.19e-12,WBGene00002717,WBGene00002717,History: Renamed on 2008-02-07; Renamed on 2008-02-07; Renamed on 2011-02-11; Renamed on 2014-09-04; Renamed on 2014-09-04
WBGene00006760,1.400215961,1.34e-08,WBGene00006760,WBGene00006760,History: Renamed on 2015-11-03
WBGene00002038,1.399860583,2.37e-09,WBGene00002038,WBGene00002038,History: N.A.
WBGene00021058,1.399331119,1.06e-07,WBGene00021058,WBGene00021058,History: N.A.
WBGene00011604,1.399108979,5.04e-17,WBGene00011604,WBGene00011604,History: N.A.
WBGene00010621,1.39893894,5.9e-17,WBGene00010621,WBGene00010621,History: N.A.
WBGene00022051,1.39851657,5.95e-06,WBGene00022051,WBGene00022051,History: N.A.
WBGene00000099,1.398424446,1.54e-06,WBGene00000099,WBGene00000099,History: N.A.
WBGene00004897,1.398407141,8.9e-08,WBGene00004897,WBGene00004897,History: Renamed on 2006-04-26
WBGene00020713,1.39833442,3.63e-07,WBGene00020713,WBGene00020713,History: N.A.
WBGene00014169,1.398108292,9.81e-07,WBGene00014169,WBGene00014169,History: N.A.
WBGene00017545,1.397230127,0.000124991,WBGene00017545,WBGene00017545,History: N.A.
WBGene00006932,1.397178034,4.16e-11,WBGene00006932,WBGene00006932,History: N.A.
WBGene00011748,1.396682544,1.13e-06,WBGene00011748,WBGene00011748,History: N.A.
WBGene00006713,1.396283221,1.79e-12,WBGene00006713,WBGene00006713,History: N.A.
WBGene00003161,1.396148668,7.85e-05,WBGene00003161,WBGene00003161,History: Renamed on 2013-11-19
WBGene00020742,1.395858796,5.14e-10,WBGene00020742,WBGene00020742,History: N.A.
WBGene00019217,1.395276538,1.09e-11,WBGene00019217,WBGene00019217,History: N.A.
WBGene00010920,1.394666352,3.92e-09,WBGene00010920,WBGene00010920,History: N.A.
WBGene00016839,1.394361269,1.94e-08,WBGene00016839,WBGene00016839,History: N.A.
WBGene00009685,1.394299584,2.77e-08,WBGene00009685,WBGene00009685,History: N.A.
WBGene00022672,1.39418974,7.99e-09,WBGene00022672,WBGene00022672,History: N.A.
WBGene00018122,1.392293015,4.01e-05,WBGene00018122,WBGene00018122,History: N.A.
WBGene00004699,1.39164616,8.64e-12,WBGene00004699,WBGene00004699,History: N.A.
WBGene00009884,1.391477601,6.7e-13,WBGene00009884,WBGene00009884,History: N.A.
WBGene00011507,1.388610367,3.87e-18,WBGene00011507,WBGene00011507,History: N.A.
WBGene00010845,1.387343125,6.75e-14,WBGene00010845,WBGene00010845,History: Renamed on 2022-10-03
WBGene00010091,1.3864862,9.72e-08,WBGene00010091,WBGene00010091,History: N.A.
WBGene00019842,1.386236764,4.04e-08,WBGene00019842,WBGene00019842,History: N.A.
WBGene00018948,1.385842233,2.2e-07,WBGene00018948,WBGene00018948,History: N.A.
WBGene00007616,1.385715822,1.78e-07,WBGene00007616,WBGene00007616,History: N.A.
WBGene00009508,1.385645632,4.48e-06,WBGene00009508,WBGene00009508,History: N.A.
WBGene00011071,1.385324334,1.09e-12,WBGene00011071,WBGene00011071,"History: Split into R06F6.12(WBGene00023418). History of WBGene00011071: Split into ""WBGene00023418"" on 2004-07-05"
WBGene00017316,1.385220111,8.97e-09,WBGene00017316,WBGene00017316,History: N.A.
WBGene00020139,1.385163385,4.98e-08,WBGene00020139,WBGene00020139,History: N.A.
WBGene00001761,1.384605905,9.21e-05,WBGene00001761,WBGene00001761,History: N.A.
WBGene00011893,1.384048786,6.02e-07,WBGene00011893,WBGene00011893,History: N.A.
WBGene00011037,1.38250365,2.34e-11,WBGene00011037,WBGene00011037,History: N.A.
WBGene00021014,1.382307649,2.24e-12,WBGene00021014,WBGene00021014,History: N.A.
WBGene00012937,1.381842472,3.14e-05,WBGene00012937,WBGene00012937,History: N.A.
WBGene00001922,1.381770371,2.24e-13,WBGene00001922,WBGene00001922,History: N.A.
WBGene00010814,1.381087953,7.67e-06,WBGene00010814,WBGene00010814,History: N.A.
WBGene00009004,1.380160288,1.45e-05,WBGene00009004,WBGene00009004,History: N.A.
WBGene00007917,1.379918142,2.12e-07,WBGene00007917,WBGene00007917,History: N.A.
WBGene00016735,1.379436451,7.71e-08,WBGene00016735,WBGene00016735,History: N.A.
WBGene00000774,1.378900706,1.42e-06,WBGene00000774,WBGene00000774,History: N.A.
WBGene00016582,1.378764571,6.32e-10,WBGene00016582,WBGene00016582,History: N.A.
WBGene00001089,1.378593763,6.85e-09,WBGene00001089,WBGene00001089,History: Renamed on 2023-01-12
WBGene00019011,1.377164004,5.7e-09,WBGene00019011,WBGene00019011,History: N.A.
WBGene00008710,1.376981631,3.29e-08,WBGene00008710,WBGene00008710,History: N.A.
WBGene00021638,1.376889427,7.24e-05,WBGene00021638,WBGene00021638,History: N.A.
WBGene00000585,1.376137994,1.43e-09,WBGene00000585,WBGene00000585,History: Renamed on 2006-01-17
WBGene00004312,1.375701938,1.65e-09,WBGene00004312,WBGene00004312,History: N.A.
WBGene00002076,1.375652406,2.23e-13,WBGene00002076,WBGene00002076,History: N.A.
WBGene00000151,1.374371337,9.62e-06,WBGene00000151,WBGene00000151,History: N.A.
WBGene00004326,1.37222354,2.28e-14,WBGene00004326,WBGene00004326,History: N.A.
WBGene00007153,1.371974169,6.38e-16,WBGene00007153,WBGene00007153,History: N.A.
WBGene00006397,1.371373729,5.59e-09,WBGene00006397,WBGene00006397,History: N.A.
WBGene00001743,1.371354605,3.44e-05,WBGene00001743,WBGene00001743,History: N.A.
WBGene00008266,1.370025208,7.2e-07,WBGene00008266,WBGene00008266,History: N.A.
WBGene00020464,1.369954187,5.27e-23,WBGene00020464,WBGene00020464,History: Renamed on 2021-04-19
WBGene00016702,1.368395525,2.03e-07,WBGene00016702,WBGene00016702,History: N.A.
WBGene00013143,1.368011498,2.72e-17,WBGene00013143,WBGene00013143,History: N.A.
WBGene00020287,1.366667038,3.85e-05,WBGene00020287,WBGene00020287,History: N.A.
WBGene00004704,1.366383232,2.34e-10,WBGene00004704,WBGene00004704,History: N.A.
WBGene00050937,1.365957015,0.000309703,WBGene00050937,WBGene00050937,History: N.A.
WBGene00010134,1.365823093,3.65e-10,WBGene00010134,WBGene00010134,History: N.A.
WBGene00008764,1.365778789,8.95e-08,WBGene00008764,WBGene00008764,History: N.A.
WBGene00013460,1.365182129,1.79e-11,WBGene00013460,WBGene00013460,History: N.A.
WBGene00000872,1.364195078,8.66e-17,WBGene00000872,WBGene00000872,History: N.A.
WBGene00007436,1.364155029,2.7e-06,WBGene00007436,WBGene00007436,History: N.A.
WBGene00006735,1.363873034,5.63e-07,WBGene00006735,WBGene00006735,History: N.A.
WBGene00010241,1.363248853,1.22e-10,WBGene00010241,WBGene00010241,History: N.A.
WBGene00018698,1.363227288,3.21e-09,WBGene00018698,WBGene00018698,History: N.A.
WBGene00015813,1.363085927,7.31e-13,WBGene00015813,WBGene00015813,History: Renamed on 2007-07-20
WBGene00007355,1.363069564,7.41e-08,WBGene00007355,WBGene00007355,History: N.A.
WBGene00016115,1.362845524,4.26e-12,WBGene00016115,WBGene00016115,History: N.A.
WBGene00001046,1.362790878,6e-07,WBGene00001046,WBGene00001046,History: N.A.
WBGene00007788,1.362782698,1.15e-17,WBGene00007788,WBGene00007788,History: N.A.
WBGene00009163,1.362571837,3.16e-07,WBGene00009163,WBGene00009163,History: N.A.
WBGene00011036,1.362298363,5.44e-09,WBGene00011036,WBGene00011036,History: N.A.
WBGene00007109,1.362024894,1.36e-13,WBGene00007109,WBGene00007109,History: N.A.
WBGene00006405,1.361974903,1.01e-11,WBGene00006405,WBGene00006405,History: N.A.
WBGene00008166,1.361973547,2.05e-14,WBGene00008166,WBGene00008166,History: N.A.
WBGene00022025,1.361970584,0.000671486,WBGene00022025,WBGene00022025,History: N.A.
WBGene00021497,1.360968044,0.000100184,WBGene00021497,WBGene00021497,History: N.A.
WBGene00021685,1.360074767,2.51e-11,WBGene00021685,WBGene00021685,History: N.A.
WBGene00002075,1.359956091,1.41e-13,WBGene00002075,WBGene00002075,History: Renamed on 2015-03-05
WBGene00021560,1.35878466,6.82e-09,WBGene00021560,WBGene00021560,History: N.A.
WBGene00003926,1.358696,1.42e-12,WBGene00003926,WBGene00003926,History: Renamed on 2009-01-09
WBGene00002033,1.358483597,9.82e-13,WBGene00002033,WBGene00002033,History: N.A.
WBGene00044067,1.358132431,5.42e-05,WBGene00044067,WBGene00044067,History: Renamed on 2007-08-01; Renamed on 2016-11-29
WBGene00003800,1.357448972,3.65e-14,WBGene00003800,WBGene00003800,History: N.A.
WBGene00013304,1.35668844,4.9e-07,WBGene00013304,WBGene00013304,History: N.A.
WBGene00009290,1.356221218,2.6e-05,WBGene00009290,WBGene00009290,History: N.A.
WBGene00013343,1.355920468,1.06e-10,WBGene00013343,WBGene00013343,History: N.A.
WBGene00012984,1.35466924,0.000126436,WBGene00012984,WBGene00012984,History: N.A.
WBGene00010626,1.354618502,9.28e-11,WBGene00010626,WBGene00010626,History: N.A.
WBGene00020414,1.354552587,5.68e-10,WBGene00020414,WBGene00020414,History: N.A.
WBGene00009966,1.354548951,1.62e-06,WBGene00009966,WBGene00009966,History: N.A.
WBGene00006722,1.354505173,7.28e-05,WBGene00006722,WBGene00006722,History: N.A.
WBGene00003804,1.354424968,1.51e-09,WBGene00003804,WBGene00003804,History: N.A.
WBGene00011975,1.353964834,5e-06,WBGene00011975,WBGene00011975,History: N.A.
WBGene00004388,1.353904391,2.48e-08,WBGene00004388,WBGene00004388,History: N.A.
WBGene00022876,1.353148063,1.14e-06,WBGene00022876,WBGene00022876,History: N.A.
WBGene00013306,1.353034658,0.000365325,WBGene00013306,WBGene00013306,History: N.A.
WBGene00008404,1.35278668,2.44e-10,WBGene00008404,WBGene00008404,History: N.A.
WBGene00019458,1.35238363,0.00016603,WBGene00019458,WBGene00019458,History: N.A.
WBGene00008521,1.352215581,6.04e-07,WBGene00008521,WBGene00008521,History: N.A.
WBGene00021419,1.352179151,0.000428528,WBGene00021419,WBGene00021419,History: N.A.
WBGene00018625,1.35215611,6.82e-12,WBGene00018625,WBGene00018625,History: N.A.
WBGene00015246,1.351971339,5.9e-06,WBGene00015246,WBGene00015246,History: N.A.
WBGene00022232,1.351286351,6.25e-06,WBGene00022232,WBGene00022232,History: N.A.
WBGene00016769,1.349819226,0.000288881,WBGene00016769,WBGene00016769,History: N.A.
WBGene00044319,1.349740682,3.25e-05,WBGene00044319,WBGene00044319,History: N.A.
WBGene00044529,1.349663922,7.42e-08,WBGene00044529,WBGene00044529,History: N.A.
WBGene00009368,1.349630355,6.06e-17,WBGene00009368,WBGene00009368,History: N.A.
WBGene00009996,1.349595824,1.84e-06,WBGene00009996,WBGene00009996,History: N.A.
WBGene00006708,1.34950478,3.01e-09,WBGene00006708,WBGene00006708,History: N.A.
WBGene00009656,1.348074,9.7e-09,WBGene00009656,WBGene00009656,History: N.A.
WBGene00001395,1.347708056,2.19e-06,WBGene00001395,WBGene00001395,History: N.A.
WBGene00000935,1.346977106,1.23e-12,WBGene00000935,WBGene00000935,History: N.A.
WBGene00015147,1.346812711,1.38e-08,WBGene00015147,WBGene00015147,History: N.A.
WBGene00007455,1.346798081,2.25e-11,WBGene00007455,WBGene00007455,History: N.A.
WBGene00018898,1.346395399,1.3e-17,WBGene00018898,WBGene00018898,History: N.A.
WBGene00015956,1.346234104,1.12e-09,WBGene00015956,WBGene00015956,History: N.A.
WBGene00010720,1.346196928,9.83e-06,WBGene00010720,WBGene00010720,History: N.A.
WBGene00010279,1.346022995,3.47e-14,WBGene00010279,WBGene00010279,History: N.A.
WBGene00011932,1.345547349,1.51e-06,WBGene00011932,WBGene00011932,History: N.A.
WBGene00008081,1.345304337,2.82e-12,WBGene00008081,WBGene00008081,History: N.A.
WBGene00020172,1.344727112,1.71e-09,WBGene00020172,WBGene00020172,History: N.A.
WBGene00013598,1.344479915,0.000186343,WBGene00013598,WBGene00013598,History: N.A.
WBGene00019824,1.343177119,1.63e-06,WBGene00019824,WBGene00019824,History: N.A.
WBGene00004378,1.342993576,4.2e-15,WBGene00004378,WBGene00004378,History: N.A.
WBGene00011740,1.342851835,0.000175404,WBGene00011740,WBGene00011740,History: N.A.
WBGene00022888,1.342592676,2.12e-07,WBGene00022888,WBGene00022888,History: N.A.
WBGene00009113,1.342168624,1.31e-16,WBGene00009113,WBGene00009113,History: N.A.
WBGene00011892,1.341921887,3.89e-06,WBGene00011892,WBGene00011892,History: N.A.
WBGene00045170,1.341820523,1.34e-09,WBGene00045170,WBGene00045170,History: N.A.
WBGene00014576,1.341806513,1.43e-06,WBGene00014576,WBGene00014576,History: N.A.
WBGene00009744,1.340917945,3.06e-10,WBGene00009744,WBGene00009744,History: Split into F45H11.8(WBGene00189958). History of WBGene00009744: N.A.
WBGene00015146,1.339006172,8.78e-06,WBGene00015146,WBGene00015146,History: N.A.
WBGene00010040,1.338781766,8.93e-12,WBGene00010040,WBGene00010040,History: N.A.
WBGene00012562,1.338686249,9.27e-09,WBGene00012562,WBGene00012562,History: N.A.
WBGene00000419,1.337916719,9.47e-11,WBGene00000419,WBGene00000419,History: N.A.
WBGene00009563,1.337636068,2.72e-06,WBGene00009563,WBGene00009563,History: N.A.
WBGene00011142,1.336986006,1.32e-06,WBGene00011142,WBGene00011142,History: N.A.
WBGene00004043,1.335562227,1.67e-13,WBGene00004043,WBGene00004043,History: N.A.
WBGene00001635,1.335310155,2.72e-09,WBGene00001635,WBGene00001635,History: N.A.
WBGene00008555,1.335230561,3.2e-10,WBGene00008555,WBGene00008555,History: N.A.
